date_collected,product_itemid,product_shopid,product_category,product_name,product_price,product_price_min,product_price_max,product_discount,prod_rate_star_0,prod_rate_star_1,prod_rate_star_2,prod_rate_star_3,prod_rate_star_4,prod_rate_star_5,product_total_rating,stock,units_sold,status,shop_location
2021-06-28,9262433149,449754824,Short Sleeves,【BTG】White Short Top Summer New Korean Fashion Ins Short-sleeved T-shirt Women,532.0,266,266,50,0,0,0,0,0,0,0.0,5000,0,1,Mainland China
2021-06-28,1134778948,38991357,Short Sleeves,Knitted Tops Korean Blouse Short Sleeve Simple Elegan,200.0,155,155,23,6962,365,129,38,68,7562,4.87,260,24765,1,"Binondo, Metro Manila"
2021-06-28,3169144095,64360491,Short Sleeves,korean fashion Stripe knitted blouse knitted top shortsleeve,300.0,188,188,37,27,1,0,0,0,28,4.96,42,59,1,"Pasay City, Metro Manila"
2021-06-28,3041588504,1083822,Short Sleeves,NKD FASHION SHAINA PUFF SLEEES RIBBON BACK SEXY TOP 1400,300.0,88,88,71,1665,76,37,12,5,1795,4.88,7352,5527,1,"Taytay, Rizal"
2021-06-28,3840446776,64360491,Short Sleeves,korean fashion knitted blouse knitted top shortsleeve,360.0,150,150,58,499,26,17,3,3,548,4.85,755,1097,1,"Pasay City, Metro Manila"
2021-06-28,6888730286,325618926,Short Sleeves,Daisy Floral Short-Sleeve Korean Style Slim Fit off-Shoulder Top Cute Tops,500.0,258,258,48,6,0,0,0,0,6,5.0,9719,12,1,Mainland China
2021-06-28,9468781337,468959708,Short Sleeves,Korean version of the word collar lantern sleeves waist short sleeve chiffon shirt top,408.0,204,204,50,1,0,0,0,0,1,5.0,3007,1,1,"Sampaloc, Metro Manila"
2021-06-28,2854385365,29392066,Short Sleeves,Korean Fashion Sexy Knitted Off Shoulder Top Blouse,399.0,165,165,59,112,8,2,3,2,127,4.77,588,300,1,"Binondo, Metro Manila"
2021-06-28,3500414278,55748694,Short Sleeves,SS Korean Overlap Top Ruffle Tops Women Fashion Top Wrap Around,300.0,79,92,74,9346,507,293,121,186,10453,4.79,3478,32751,1,"Taytay, Rizal"
2021-06-28,3250171568,186784310,Short Sleeves,2020 summer Korean women top retro gentle wild solid color short sleeve shirt top,520.0,286,286,45,79,5,6,3,0,93,4.72,4450,197,1,Mainland China
2021-06-28,3979449724,312874722,Short Sleeves,LOVE boutique Korean fashion women summer cartoon short sleeves T-shirts oversized shirt,159.0,69,79,57,495,33,27,14,12,581,4.7,178540,2781,1,"San Nicolas, Metro Manila"
2021-06-28,7986959196,341350505,Short Sleeves,[Real Photo] Women Retro Pearl Button Blouse Top 2021 New Korean Short-sleeved Color-blocking Lapel Knitted Cardigan,377.0,229,229,39,34,1,1,0,0,36,4.92,1927,65,1,Mainland China
2021-06-28,6441703695,64360491,Short Sleeves,korean fashion knitted blouse knitted top shortsleeve,450.0,188,188,58,78,1,3,0,0,82,4.91,469,196,1,"Pasay City, Metro Manila"
2021-06-28,8446450759,130651949,Short Sleeves,Korean crop top solid color slimming Drawstring knitted short sleeves,200.0,149,169,26,29,0,0,0,0,29,5.0,23,51,1,"San Nicolas, Metro Manila"
2021-06-28,11512561572,468959708,Short Sleeves,Short-sleeved Knitted Women's Short Korean Style Small Daisy Floral Blouse,514.0,257,257,50,1,0,0,0,0,1,5.0,2255,1,1,"Sampaloc, Metro Manila"
2021-06-28,8654697160,64360491,Short Sleeves,korean fashion cotton Round neck blouse top shortsleeve,300.0,235,235,22,5,1,0,0,0,6,4.83,387,25,1,"Pasay City, Metro Manila"
2021-06-28,9644104012,49814692,Short Sleeves,C&M Women Korean Style Summer Round Neck Daisy Printed Single Breasted Loose Bubble Sleeve Tops,780.0,398,398,49,10,2,1,0,0,13,4.69,2956,36,1,Mainland China
2021-06-28,8668786433,468959708,Short Sleeves,Summer Retro Hong Kong Style Flower Shirt Female Loose Polo Collar Short-sleeved Shirt Chiffon Top,503.0,252,252,50,1,0,0,0,0,1,5.0,751,1,1,"Sampaloc, Metro Manila"
2021-06-28,3440427470,43841660,Short Sleeves,UFW #19819 & #8208 Korean Knitted Top Short Sleeves,320.0,198,198,38,589,27,20,5,5,646,4.84,91,1832,1,"Tondo I / Ii, Metro Manila"
2021-06-28,2553628745,55748694,Short Sleeves,SS Korean Tops Square Neck Fashion Blouse Semi Crop Top,300.0,55,55,82,10373,796,478,207,256,12110,4.72,2652,36462,1,"Taytay, Rizal"
2021-06-28,7192241465,468959708,Short Sleeves,Pure Cotton and Lace Puff Sleeve T-shirt Blouse Women Korean Round Neck Short Sleeve Women,473.0,237,237,50,1,0,0,0,0,1,5.0,1879,1,1,"Sampaloc, Metro Manila"
2021-06-28,6561660585,21407329,Short Sleeves,knitted Korean Top#8851,240.0,99,99,59,162,2,4,0,1,169,4.92,37,440,1,"Binondo, Metro Manila"
2021-06-28,4742222160,64360491,Short Sleeves,korean fashion SunFlower Stripe knitted blouse knitted top shortsleeve,400.0,150,150,63,70,6,1,0,2,79,4.8,557,164,1,"Pasay City, Metro Manila"
2021-06-28,2968987804,468959708,Short Sleeves,Bowknot Chiffon Shirt Floral Blouse Ruffled Shirt Fairy Fan Short-sleeved Blouse Women,584.0,292,292,50,1,0,0,0,0,1,5.0,1198,1,1,"Sampaloc, Metro Manila"
2021-06-28,8613324195,381509084,Short Sleeves,【8048】Women's Summer Cool Retro Camouflage Clothing Printing Army Green Camouflage Tops Tshirt Korean Women O Neck,270.0,189,189,30,28,0,0,1,0,29,4.9,15884,59,1,Mainland China
2021-06-28,9561220312,64360491,Short Sleeves,korean fashion knitted Round neck blouse top short sleeves,300.0,250,250,17,17,1,1,0,0,19,4.84,266,80,1,"Pasay City, Metro Manila"
2021-06-28,3858042548,161903557,Short Sleeves,korean women trendy oversize shortsleeve plain long blouse/top fashion attire (568),150.0,79,79,47,29,3,5,1,0,38,4.58,39810,174,1,"San Nicolas, Metro Manila"
2021-06-28,10406052237,449754824,Short Sleeves,【BTG】Short T-shirt Women's New V-neck Korean Style Wild Slim Slim High Waist Top,337.0,168,168,50,0,0,0,0,0,0,0.0,10998,1,1,Mainland China
2021-06-28,8058120397,360379308,Short Sleeves,Chiffon Short-Sleeve Fashion Off-Shoulder Korean Style Slim Fit Top Cute Tops,422.0,249,249,41,1,0,0,0,0,1,5.0,4778,3,1,Mainland China
2021-06-28,3540435040,64360491,Short Sleeves,korean fashion knitted blouse knitted top shortsleeve,400.0,199,199,50,749,40,13,4,2,808,4.89,603,1900,1,"Pasay City, Metro Manila"
2021-06-28,8545953626,11187885,Short Sleeves,square neck knitted women top blouse shirt rib knit korean bangkok fashuon short sleeves sexy B011,199.0,79,79,60,83,1,6,3,1,94,4.72,342,202,1,"Caloocan City, Metro Manila"
2021-06-28,8468768429,468959708,Short Sleeves,Round Neck Solid Color Pleated Puff Sleeve Short Sleeve T-shirt Blouse,521.0,261,261,50,1,0,0,0,0,1,5.0,3759,1,1,"Sampaloc, Metro Manila"
2021-06-28,6853197860,36754442,Short Sleeves,Kathryn HIGH QUALITY Korean Garter Tops 11084#,199.0,65,65,67,273,19,15,3,10,320,4.69,144,747,1,"Taytay, Rizal"
2021-06-28,4410865892,55748694,Short Sleeves,SS Korean Tops Knitted Pastel Crop Top for Women,150.0,59,59,61,5824,304,197,67,110,6502,4.79,3415,17290,1,"Taytay, Rizal"
2021-06-28,8931473100,404554570,Short Sleeves,Short-sleeved Women's Korean Style Hollow V-neck Blouse Loose Clothes top,402.0,189,189,53,105,11,6,3,3,128,4.66,300,345,1,"Sampaloc, Metro Manila"
2021-06-28,8067947495,468959708,Short Sleeves,Contrasting Color Ice Silk Knitted Cardigan Short Korean Women's T-shirt Short-sleeved Top,439.0,220,220,50,1,0,0,0,0,1,5.0,998,1,1,"Sampaloc, Metro Manila"
2021-06-28,8744333276,420881087,Short Sleeves,"Blouse Tops Women Summer Korean Style Lace Printed Blouse, Round Neck Tops",665.0,310,310,53,11,1,0,0,0,12,4.92,9962,23,1,Mainland China
2021-06-28,9654201905,243356831,Short Sleeves,CL Random Women's Clothing Summer Korean Style Women's Short Sleeved Top and Women's T-Shirt,165.0,99,99,40,21,0,1,0,0,22,4.91,903,63,1,Mainland China
2021-06-28,4317866265,64909141,Short Sleeves,Fashion Women's Solid Half Turtleneck Casual Knitted Tops Sleeveless T-Shirt Crop top Korean top tank top KnitTop Dress,250.0,169,185,32,1174,115,92,28,30,1439,4.65,7543,5065,1,Mainland China
2021-06-28,5992257808,468959708,Short Sleeves,Printed T-shirt Women's Short V-neck Top Retro Flowers Short Sleeve Knit,521.0,261,261,50,1,0,0,0,0,1,5.0,563,1,1,"Sampaloc, Metro Manila"
2021-06-28,3985462601,371422543,Top,MOLLGE Black Shirt Men Korean Long Sleeve Shirt Trend Summer Thin Loose Solid Color Shirt Men Shirt Top,656.0,328,328,50,3,1,0,0,0,4,4.75,3983,12,1,Mainland China
2021-06-28,9154065935,287258928,Top,Baju  New men's cotton short-sleeved Korean version of the trend loose gradient color tie-dye half-sleeved ins Hong Kong style T-shirt top,577.0,288,288,50,1,0,0,0,0,1,5.0,19990,4,1,Mainland China
2021-06-28,6860818355,331814357,Top,elegant bohemian women clothes short sleeves crop top,109.0,69,69,37,30,5,0,0,3,38,4.55,39239,133,1,"San Nicolas, Metro Manila"
2021-06-28,4189134771,314266101,Top,【Plus Size】M-4XL Men's Summer New Style Striped Short-sleeved Casual Loose Trend Male T-shirt All-match O Neck High Street Couple Tops Retro Korean Style Harajuku Tee for Men,478.0,239,249,50,1,0,0,0,0,1,5.0,23973,2,1,Mainland China
2021-06-28,5137118707,254758936,Top,trendy men's casual tshirt streamer fake two pieces oversize loose drop shoulder couple tops Korean t shirt for men,616.0,369,369,40,22,1,0,0,0,23,4.96,1545,45,1,Mainland China
2021-06-28,3032167190,371422543,Top,MOLLGE Korean Temperament Draping Green White Shirt Men's Shirt Long Sleeve Shirt Loose Top,716.0,358,358,50,11,2,0,0,0,13,4.85,15951,36,1,Mainland China
2021-06-28,7678295688,25811092,Top,FLY EMIRATES V neck Sublimation Crop Top,149.0,47,47,68,5794,384,241,72,106,6597,4.77,381,36720,1,"Pasay City, Metro Manila"
2021-06-28,9122398206,398300573,Top,ATS #1612 NEW KOREAN UNISEX FASHION TOP TEES [ T-SHIRTS ] ROUNDNECK 100% GOOD QUALITY COTTON,350.0,109,109,69,9,0,0,0,1,10,4.6,19932,57,1,"Binondo, Metro Manila"
2021-06-28,5356526421,314266101,Top,2020 New Summer Casual Fashion Tshirt Mens Short Sleeves Solid Colors Male Loose Round Neck Korean Style Tops Tee Tshirt for Men,306.0,215,215,30,23,0,2,0,2,27,4.56,23897,70,1,Mainland China
2021-06-28,2300304599,62404318,Top,Lucky #T182 JUST DO IT Tshirt Unisex TOPS COUPLE TEES Korean Fashion,126.0,62,62,51,1653,26,35,10,24,1748,4.87,1230,5096,1,"Navotas City, Metro Manila"
2021-06-28,9644460615,420881087,Top,Blouse Short Women's V-neck All-match Sweater Women Korean Short-sleeved T-shirt,616.0,280,280,55,0,0,0,0,0,0,0.0,15984,0,1,Mainland China
2021-06-28,6215597664,59347195,Top,JUNE 29 Korean Couple Tops OutFit / Outwear For Summer,175.0,128,128,27,25,1,1,0,0,27,4.89,2985,65,1,"Bacoor, Cavite"
2021-06-28,6258153566,283754579,Top,Casual Loose T Shirt Couple Round Neck Cotton Tshirt Mens Apparel Fashion Ins Trend Tops Korean Version Stripes Short-sleeved T-shirt Five Point Wild for Men and Women,432.0,269,269,38,3,0,0,0,0,3,5.0,7982,9,1,Mainland China
2021-06-28,5063630841,307700422,Top,☪Fashion.front-【M-2XL】Plain Short-Sleeved Shirt Five-point Sleeve Tops Korean Men's Hooded Drop Shoulder Clothing Black Casual Simple Thin Bts Shirt Couple shirt unisex,594.0,318,318,46,5,0,0,0,0,5,5.0,11979,14,1,Mainland China
2021-06-28,11909468091,50099473,Top,Simple ACTIVE long-sleeved T-shirt DRI FIT unisex regular size solid color round neck top,299.0,89,99,70,15,0,0,0,0,15,5.0,10828,60,1,"Valenzuela City, Metro Manila"
2021-06-28,4552946319,156756973,Top,【5 Color】Korean Fashion Weather Pattern Printed Short-sleeved T-shirt Unisex Simple and Versatile Loose Casual Tee Tops for Men Summer Trend Couple Round Neck Tshirts,284.0,199,199,30,19,0,1,0,0,20,4.9,24920,67,1,Mainland China
2021-06-28,3861674318,311167337,Top,【3 Colors】Men's Long Sleeve T Shirt Solid Color Korean Style Trendy Tops Round Neck Tshirt Bottoming Casual Wild Long Sleeves,558.0,251,251,55,13,1,0,1,0,15,4.73,14899,57,1,Mainland China
2021-06-28,3259550160,314266101,Top,Korean Style Short sleeved Tshirt Printed T-shirt Trend Half-sleeved Tshirt Chic Summer Round Neck Top mens Clothes  Streetwear male Cool Black Loose Summer Sleeve Tops Tees for men,270.0,209,219,23,147,17,17,5,6,192,4.54,19495,458,1,Mainland China
2021-06-28,3390794526,449754824,Top,【BTG】Embroidered Love Short-sleeved T-shirt Women Loose and Versatile Simple Top Ins,556.0,278,278,50,0,0,0,0,0,0,0.0,9999,0,1,Mainland China
2021-06-28,1925126763,35371686,Top,korean formal sports men tops t-shirt for mens,480.0,118,118,75,105,7,7,4,16,139,4.3,3972,507,1,"Binondo, Metro Manila"
2021-06-28,7756813987,314266101,Top,2020 Hot Sale New Short Sleeve Mens Summer Cotton Korean Style T Shirts Short Sleeve Male Tops Tee Basic Men's Casual T-shirt for Men,284.0,199,199,30,10,1,0,0,0,11,4.91,20954,22,1,Mainland China
2021-06-28,8642068654,408869064,Top,2021New Short Sleeve Women's Summer Loose Fashion Brand Half SleeveTT-shirtinsTrendy Korean Style Simple New Couple Half Sleeve T-shirt,380.0,249,294,35,0,0,0,0,0,0,0.0,28000,0,1,Mainland China
2021-06-28,3458808759,315447242,Top,M-4XL plus size Korean style short sleeve t-shirt men's rainbow stripe loose top,340.0,239,239,30,20,2,2,2,1,27,4.41,2331,69,1,Mainland China
2021-06-28,9350245973,372895129,Top,Thin men's Short Sleeve Shirt Men's loose style Hong Kong Fashion Korean fashion trend 5 sleeve shirt Polo Top Crop Top,599.0,300,300,50,4,0,0,0,0,4,5.0,7984,7,1,Mainland China
2021-06-28,9637189690,314266101,Top,【Plus Size】M-5XL New Short-sleeved Men's Reflective Daisy Printing Loose Casual Half-sleeved Couple Summer Five-point Sleeve Top O Neck Harajuku Male Tee Korean Style Tops for Men,284.0,199,229,30,3,1,0,0,0,4,4.75,69919,9,1,Mainland China
2021-06-28,10810284076,36934404,Top,MELODY Basic Croptop Pullover Sweatshirt Long Sleeve Top 11206#,299.0,75,75,75,5,0,1,1,0,7,4.29,1940,17,1,"Taytay, Rizal"
2021-06-28,9021642718,371422543,Top,Oversize Korean Men T Shirt Hip-hop Loose Short-sleeved Tshirt Men Top,496.0,248,248,50,37,3,2,1,1,44,4.68,6891,98,1,Mainland China
2021-06-28,3162131349,302250255,Top,【3 Colors 】M-2XL Plain Short-Sleeved Shirt Five-point Sleeve Tops Korean Men's Hooded Drop Shoulder Clothing Black Casual Simple Thin Bts Shirt Couple shirt unisex,498.0,347,357,30,271,39,21,4,2,337,4.71,23842,781,1,Mainland China
2021-06-28,9914527073,57235917,Top,INSPI Oversized Shirt Collection Graphic Tshirt For Men Women Unisex Korean Fashion,300.0,199,199,34,15486,807,312,68,79,16752,4.88,7126,42069,1,"Quezon City, Metro Manila"
2021-06-28,2008402459,35902344,Top,[8 Colors] Top Quality Korean Style Stripe Polo for Men Premium Cotton Fits Plus Size,350.0,159,199,55,2048,140,51,14,23,2276,4.83,590,5569,1,"Pasay City, Metro Manila"
2021-06-28,7448072094,280871312,Top,【Plus Size]M-2XL Ripped short-sleeved t-shirt men's summer trend Korean version of Loose Tshirt mens Simple wild five-point sleeve Top Tee Fer Men Soft Comfortable Couple tshirt,470.0,309,309,34,6,0,0,0,0,6,5.0,7961,19,1,Mainland China
2021-06-28,7744237406,280871312,Top,Harajuku style loose t-shirt men's Korean hip-hop personality printed tshirt men summer casual o neck loose half-sleeved tops tee for men,298.0,219,219,27,5,1,2,1,0,9,4.11,7966,26,1,Mainland China
2021-06-28,5140409091,1083822,Top,NKD High Quality Rae Tie Crop Top 1134,180.0,55,55,69,3373,128,72,23,27,3623,4.88,15617,11800,1,"Taytay, Rizal"
2021-06-28,7156737119,128494608,Top,NEW TOPS KOREAN FASHION T-SHIRT FOR MEN,199.0,68,68,66,17,0,0,0,0,17,5.0,9950,50,1,"Pasay City, Metro Manila"
2021-06-28,8850252572,432495624,Top,OUE [M-5XL] Trendy brand short-sleeved T-shirt round neck INS trend printing short-sleeved oversized Korean couple casual T-shirt drop shoulder top,782.0,274,274,65,5,0,0,0,1,6,4.33,1472,17,1,Mainland China
2021-06-28,4065474863,35902344,Top,Top Quality Printed Polo for Men Hawaiian Print Cotton Fits Plus Size Korean Fashion,500.0,199,199,60,33,2,1,0,1,37,4.78,290,78,1,"Pasay City, Metro Manila"
2021-06-28,5191200825,455548857,Top,【3 Colors】M-3XL Oversized Tshirt Couple Shirts Korean Tops Summer Short-sleeved T-shirt Male Loose Round-collar Graffiti Printed T-shirt Trend Ins Casual Short-sleeved Student T-shirt,462.0,231,231,50,0,0,0,0,0,0,0.0,14984,0,1,Mainland China
2021-06-28,9861606973,314266101,Top,【Plus Size】M-8XL Bear Printing Short-sleeved Men's Summer New Personality Hip-hop T-shirt Loose Casual O Neck Couple Tops Korean Style All-match Tee for Men,438.0,219,259,50,2,0,0,0,0,2,5.0,39956,3,1,Mainland China
2021-06-28,9323500794,156756973,Top,Summer Men's Top Moon Print T-shirt Korean version of the trend Short Sleeve Unsex Tees Oversized Round Neck Tops Loose and casual T-shirt,330.0,199,199,40,8,0,0,0,1,9,4.56,19961,19,1,Mainland China
2021-06-28,4959181002,283754579,Top,Korean Version of Loose Long Sleeve Couple Round Neck Cotton Long White Tees Fashion Trend Gradient Autumn New Tops for Men and Women Selling Ins Style Young Students Wear,482.0,389,389,19,5,0,1,0,1,7,4.14,9972,17,1,Mainland China
2021-06-28,6880881698,371422543,Top,MOLLGE Oversize Short-sleeved T-shirt Male Loose Couple Tshirt Korean Style Top,496.0,248,248,50,40,3,3,3,4,53,4.36,13751,211,1,Mainland China
2021-06-28,6150377390,302250255,Top,Men Shirts Tops Simple Leisure All-match Chic Korean Thin Breathable Chothes New Shirt For Men Loose Sunshade Shirt Male Jacket,382.0,259,269,32,13,1,0,0,2,16,4.44,4984,33,1,Mainland China
2021-06-28,3600189156,69635896,Top,Korean fashion unisex tops/round neck/cotton/summer shirts/glow in dark,199.0,78,78,61,51,10,5,5,7,78,4.19,5968,343,1,"Pasay City, Metro Manila"
2021-06-28,4134140322,262503614,Top,INS fashion printing Loose Men short sleeve tshirt fashion tshirt Top/ M-3XL Oversize/Couple/Plus Size/Unisex Tee/Man Korean Style Casual Tops Vintage Graphic Tees Statement Printed Clothing Crewneck Trendy Black White Clothes Sale,360.0,198,229,45,500,58,29,3,11,601,4.72,1975,1482,1,Mainland China
2021-06-28,11806990350,443928985,Top,Crop top  Women's Chiffon Shirt Summer New Korean Style Sweet Floral Flared Sleeve Tops,374.0,300,300,20,0,0,0,0,0,0,0.0,1600,0,1,Mainland China
2021-06-28,7140107193,237008067,Top,【COD】S-2XL Tie-dye Korean Men's tees mens tops couple t shirts round neck short sleeve black white T-shirt for men and womem,419.0,259,288,38,90,12,14,7,6,129,4.38,4972,323,1,Mainland China
2021-06-28,4158778072,311167337,Top,【2 Color】Long Sleeve Hong Kong Style Classic Top Japanese Trend Men's Korean Loose Couples Student Casual Shirt for Men,758.0,341,341,55,15,1,2,0,0,18,4.72,7956,33,1,Mainland China
2021-06-28,7877521730,371422543,Top,MOLLGE Statement Pikachu Summer Short Sleeve T-shirt Men's Korean Fashion Top Tshirt For Men,496.0,248,248,50,7,0,2,1,0,10,4.3,7970,29,1,Mainland China
2021-06-28,4036052741,266644184,Top,【COD】Latest Summer T-shirt High-quality Korean Fashion Short-sleeved Top Couple Style Cotton Landscape Printing Round Neck Tee Men and Women 3 Colors M-2XL,285.0,255,255,11,1228,79,53,16,26,1402,4.76,9199,4015,1,Mainland China
2021-06-28,3216471368,62404318,Top,LUCKY #T078 Men's tops Bestseller t-shirt For men Unisex Glow In the Dark Korean Fashion,144.0,59,65,59,7143,711,677,233,352,9116,4.54,11296,49675,1,"Navotas City, Metro Manila"
2021-06-28,7681908519,302250255,Top,【NEW】Summer bear print korean top short sleeve tshirts for men trend loose oversized tshirt half sleeve top couple shirt clothing,323.0,236,236,27,1,0,0,0,0,1,5.0,9985,3,1,Mainland China
2021-06-28,4559422710,36754442,Top,kathryn PLUS SIZE Two way Puff shoulder Top fits 2XL 31010#,250.0,75,85,70,3118,180,166,49,116,3629,4.69,5287,10227,1,"Taytay, Rizal"
2021-06-28,7157682905,47114599,Top,[SIMPLE] 2020 Korean fashion trendy breathable solid color sports top T-shirt,199.0,74,74,63,120,5,1,3,2,131,4.82,287,305,1,"Valenzuela City, Metro Manila"
2021-06-28,2354629922,35369989,Top,ICM #T187-4 Best Selling Fashionable Korean Trend Tshirt Top for Men,250.0,62,62,75,18,1,2,0,1,22,4.59,922,64,1,"Navotas City, Metro Manila"
2021-06-28,9726372081,371422543,Top,MOLLGE Oversized Summer 2021 New Fashion Brand Trend Ins Short Sleeve T-shirt Mens Loose Top Korean Tshirt For Men Statement Shirt,558.0,279,279,50,12,2,1,1,1,17,4.35,9876,75,1,Mainland China
2021-06-28,10412042581,468959708,Top,Korean New Style Doll Collar Flying Sleeve Design Shirt Women,626.0,313,313,50,1,0,0,0,0,1,5.0,1998,1,1,"Sampaloc, Metro Manila"
2021-06-28,6665950787,75150237,Top,Men's  long-sleeved sweater plus cashmere Korean trend top,380.0,248,248,35,5,0,0,0,0,5,5.0,91,7,1,"Pasay City, Metro Manila"
2021-06-28,3358926895,161746899,Top,【One Piece】Oversized One Piece Luffy Anime Basic Print T Shirt Short Sleeve Mens 2020 Funny Fashion Korean Plus Size Clothes Summer Anime One Piece Luffy T Shirt Cotton High Quality Male T-shirt Casual Loose Fit Top Tees for Men【M-3XL】,313.0,220,220,30,4,1,0,0,1,6,4.17,34945,16,1,Mainland China
2021-06-28,6613679477,35902344,Top,Premium Quality Polo for Men Stripes Turn Down Collar Cotton 4 Colors Size S to XL Korean #9848,580.0,180,260,69,3588,166,59,10,21,3844,4.9,1180,9280,1,"Pasay City, Metro Manila"
2021-06-28,9067948595,468959708,Top,Korean Doll Collar Puff Sleeve Blouse Loose Chiffon Shirt Women,551.0,276,276,50,1,0,0,0,0,1,5.0,2997,1,1,"Sampaloc, Metro Manila"
2021-06-28,6034349004,237008067,Top,Summer European and American leisure 5-point sleeve men's student loose T-shirt fashion trend Korean half sleeve top letter printed color contrast T-shirt,299.0,249,249,17,221,16,13,2,7,259,4.71,972,635,1,Mainland China
